iter	Logloss
0	0.0735666748
1	0.04663951823
2	0.03962469076
3	0.03793382975
4	0.03537325033
5	0.03305439046
6	0.02919574585
7	0.02835469971
8	0.02680548706
9	0.02667353109
10	0.02436438192
11	0.02317816569
12	0.02163335164
13	0.02077890828
14	0.02056454671
15	0.01958607178
16	0.01926874797
17	0.01898190511
18	0.0188041748
19	0.0184935201
20	0.01733024495
21	0.01628881022
22	0.01526555583
23	0.01514945272
24	0.01508228251
25	0.01504795125
26	0.01500479329
27	0.01482946167
28	0.01470756836
29	0.01466564636
30	0.01466039937
31	0.01409524231
32	0.01407923787
33	0.01398258769
34	0.01384378967
35	0.01374127706
36	0.01278328654
37	0.01148686829
38	0.01123537089
39	0.01119493713
40	0.01113601685
41	0.01048682658
42	0.01043986206
43	0.009264991252
44	0.009191229248
45	0.009157380168
46	0.009152583822
47	0.009070988973
48	0.008803972371
49	0.008678303019
50	0.00851287384
51	0.008492397563
52	0.008127187093
53	0.008114109294
54	0.008071523031
55	0.007876843262
56	0.007849286906
57	0.007830886841
58	0.007826855469
59	0.007273028056
60	0.007267843628
61	0.007246025085
62	0.007240826925
63	0.007154291789
64	0.007073173523
65	0.006938221741
66	0.006833162435
67	0.006788339742
68	0.006703079732
69	0.006686698405
70	0.006674937439
71	0.006638959249
72	0.006595602417
73	0.0064125
74	0.006391142273
75	0.006373441569
76	0.006310179647
77	0.006174916585
78	0.006166955566
79	0.006155657959
80	0.006140858459
81	0.005611295064
82	0.005605777995
83	0.005596312968
84	0.005343781535
85	0.005327938334
86	0.005304827881
87	0.005268569946
88	0.005087732442
89	0.005033603414
90	0.005028078715
91	0.005005919393
92	0.005000179036
93	0.004997151184
94	0.004989839172
95	0.004985549927
96	0.004714570109
97	0.004705822754
98	0.00448844045
99	0.004437978109
100	0.00443209788
101	0.004430771383
102	0.004409949748
103	0.004400662231
104	0.004088600667
105	0.004057375336
106	0.004054469808
107	0.004044599915
108	0.004035359701
109	0.004022199504
110	0.004010127767
111	0.004006986237
112	0.004001897176
